layer,sequences,time_us
model_core_stage_2,1799,167044.669688112
model_core_stage_3,1799,167044.669688112
model_core_stage_4,1799,167044.669688112
model_core_stage_5,1799,167044.669688112
model_core_stage_6,1799,167044.669688112
model_core_stage_7,1799,163093.211064277
model_core,1800,1290738.139544077
model_core_stage_0,1800,146173.725067479
model_core_stage_1,1800,146173.725067479
model_core_stage_2,1800,167055.685791405
model_core_stage_3,1800,167055.685791405
model_core_stage_4,1800,167055.685791405
model_core_stage_5,1800,167055.685791405
model_core_stage_6,1800,167055.685791405
model_core_stage_7,1800,163112.260452095
model_core,1801,1290831.547629122
model_core_stage_0,1801,146183.364157861
model_core_stage_1,1801,146183.364157861
model_core_stage_2,1801,167066.701894698
model_core_stage_3,1801,167066.701894698
model_core_stage_4,1801,167066.701894698
model_core_stage_5,1801,167066.701894698
model_core_stage_6,1801,167066.701894698
model_core_stage_7,1801,163131.309839912
model_core,1802,1290924.955714168
model_core_stage_0,1802,146193.003248242
model_core_stage_1,1802,146193.003248242
model_core_stage_2,1802,167077.717997991
model_core_stage_3,1802,167077.717997991
model_core_stage_4,1802,167077.717997991
model_core_stage_5,1802,167077.717997991
model_core_stage_6,1802,167077.717997991
model_core_stage_7,1802,163150.359227729
model_core,1803,1291018.363799214
model_core_stage_0,1803,146202.642338624
model_core_stage_1,1803,146202.642338624
model_core_stage_2,1803,167088.734101284
model_core_stage_3,1803,167088.734101284
model_core_stage_4,1803,167088.734101284
model_core_stage_5,1803,167088.734101284
model_core_stage_6,1803,167088.734101284
model_core_stage_7,1803,163169.408615547
model_core,1804,1291111.771884260
model_core_stage_0,1804,146212.281429005
model_core_stage_1,1804,146212.281429005
model_core_stage_2,1804,167099.750204577
model_core_stage_3,1804,167099.750204577
model_core_stage_4,1804,167099.750204577
model_core_stage_5,1804,167099.750204577
model_core_stage_6,1804,167099.750204577
model_core_stage_7,1804,163188.458003364
model_core,1805,1291205.179969306
model_core_stage_0,1805,146221.920519387
model_core_stage_1,1805,146221.920519387
model_core_stage_2,1805,167110.766307870
model_core_stage_3,1805,167110.766307870
model_core_stage_4,1805,167110.766307870
model_core_stage_5,1805,167110.766307870
model_core_stage_6,1805,167110.766307870
model_core_stage_7,1805,163207.507391181
model_core,1806,1291298.588054352
model_core_stage_0,1806,146231.559609768
model_core_stage_1,1806,146231.559609768
model_core_stage_2,1806,167121.782411163
model_core_stage_3,1806,167121.782411163
model_core_stage_4,1806,167121.782411163
model_core_stage_5,1806,167121.782411163
model_core_stage_6,1806,167121.782411163
model_core_stage_7,1806,163226.556778999
model_core,1807,1291391.996139398
model_core_stage_0,1807,146241.198700149
model_core_stage_1,1807,146241.198700149
model_core_stage_2,1807,167132.798514457
model_core_stage_3,1807,167132.798514457
model_core_stage_4,1807,167132.798514457
model_core_stage_5,1807,167132.798514457
model_core_stage_6,1807,167132.798514457
model_core_stage_7,1807,163245.606166816
model_core,1808,1291485.404224443
model_core_stage_0,1808,146250.837790531
model_core_stage_1,1808,146250.837790531
model_core_stage_2,1808,167143.814617750
model_core_stage_3,1808,167143.814617750
model_core_stage_4,1808,167143.814617750
model_core_stage_5,1808,167143.814617750
model_core_stage_6,1808,167143.814617750
model_core_stage_7,1808,163264.655554633
model_core,1809,1291578.812309489
model_core_stage_0,1809,146260.476880912
model_core_stage_1,1809,146260.476880912
model_core_stage_2,1809,167154.830721043
model_core_stage_3,1809,167154.830721043
model_core_stage_4,1809,167154.830721043
model_core_stage_5,1809,167154.830721043
model_core_stage_6,1809,167154.830721043
model_core_stage_7,1809,163283.704942451
model_core,1810,1291672.220394535
model_core_stage_0,1810,146270.115971294
model_core_stage_1,1810,146270.115971294
model_core_stage_2,1810,167165.846824336
model_core_stage_3,1810,167165.846824336
model_core_stage_4,1810,167165.846824336
model_core_stage_5,1810,167165.846824336
model_core_stage_6,1810,167165.846824336
model_core_stage_7,1810,163302.754330268
model_core,1811,1291765.628479581
model_core_stage_0,1811,146279.755061675
model_core_stage_1,1811,146279.755061675
model_core_stage_2,1811,167176.862927629
model_core_stage_3,1811,167176.862927629
model_core_stage_4,1811,167176.862927629
model_core_stage_5,1811,167176.862927629
model_core_stage_6,1811,167176.862927629
model_core_stage_7,1811,163321.803718086
model_core,1812,1291859.036564627
model_core_stage_0,1812,146289.394152057
model_core_stage_1,1812,146289.394152057
model_core_stage_2,1812,167187.879030922
model_core_stage_3,1812,167187.879030922
model_core_stage_4,1812,167187.879030922
model_core_stage_5,1812,167187.879030922
model_core_stage_6,1812,167187.879030922
model_core_stage_7,1812,163340.853105903
model_core,1813,1291952.444649673
model_core_stage_0,1813,146299.033242438
model_core_stage_1,1813,146299.033242438
model_core_stage_2,1813,167198.895134215
model_core_stage_3,1813,167198.895134215
model_core_stage_4,1813,167198.895134215
model_core_stage_5,1813,167198.895134215
model_core_stage_6,1813,167198.895134215
model_core_stage_7,1813,163359.902493720
model_core,1814,1292045.852734718
model_core_stage_0,1814,146308.672332820
model_core_stage_1,1814,146308.672332820
model_core_stage_2,1814,167209.911237508
model_core_stage_3,1814,167209.911237508
model_core_stage_4,1814,167209.911237508
model_core_stage_5,1814,167209.911237508
model_core_stage_6,1814,167209.911237508
model_core_stage_7,1814,163378.951881538
model_core,1815,1292139.260819764
model_core_stage_0,1815,146318.311423201
model_core_stage_1,1815,146318.311423201
model_core_stage_2,1815,167220.927340801
model_core_stage_3,1815,167220.927340801
model_core_stage_4,1815,167220.927340801
model_core_stage_5,1815,167220.927340801
model_core_stage_6,1815,167220.927340801
model_core_stage_7,1815,163398.001269355
model_core,1816,1292232.668904810
model_core_stage_0,1816,146327.950513583
model_core_stage_1,1816,146327.950513583
model_core_stage_2,1816,167231.943444094
model_core_stage_3,1816,167231.943444094
model_core_stage_4,1816,167231.943444094
model_core_stage_5,1816,167231.943444094
model_core_stage_6,1816,167231.943444094
model_core_stage_7,1816,163417.050657172
model_core,1817,1292326.076989856
model_core_stage_0,1817,146337.589603964
model_core_stage_1,1817,146337.589603964
model_core_stage_2,1817,167242.959547388
model_core_stage_3,1817,167242.959547388
model_core_stage_4,1817,167242.959547388
model_core_stage_5,1817,167242.959547388
model_core_stage_6,1817,167242.959547388
model_core_stage_7,1817,163436.100044990
model_core,1818,1292419.485074902
model_core_stage_0,1818,146347.228694346
model_core_stage_1,1818,146347.228694346
model_core_stage_2,1818,167253.975650681
model_core_stage_3,1818,167253.975650681
model_core_stage_4,1818,167253.975650681
model_core_stage_5,1818,167253.975650681
model_core_stage_6,1818,167253.975650681
model_core_stage_7,1818,163455.149432807
model_core,1819,1292512.893159948
model_core_stage_0,1819,146356.867784727
model_core_stage_1,1819,146356.867784727
model_core_stage_2,1819,167264.991753974
model_core_stage_3,1819,167264.991753974
model_core_stage_4,1819,167264.991753974
model_core_stage_5,1819,167264.991753974
model_core_stage_6,1819,167264.991753974
model_core_stage_7,1819,163474.198820625
model_core,1820,1292606.301244993
model_core_stage_0,1820,146366.506875109
model_core_stage_1,1820,146366.506875109
model_core_stage_2,1820,167276.007857267
model_core_stage_3,1820,167276.007857267
model_core_stage_4,1820,167276.007857267
model_core_stage_5,1820,167276.007857267
model_core_stage_6,1820,167276.007857267
model_core_stage_7,1820,163493.248208442
model_core,1821,1292699.709330040
model_core_stage_0,1821,146376.145965490
model_core_stage_1,1821,146376.145965490
model_core_stage_2,1821,167287.023960560
model_core_stage_3,1821,167287.023960560
model_core_stage_4,1821,167287.023960560
model_core_stage_5,1821,167287.023960560
model_core_stage_6,1821,167287.023960560
model_core_stage_7,1821,163512.297596259
model_core,1822,1292793.117415085
model_core_stage_0,1822,146385.785055871
model_core_stage_1,1822,146385.785055871
model_core_stage_2,1822,167298.040063853
model_core_stage_3,1822,167298.040063853
model_core_stage_4,1822,167298.040063853
model_core_stage_5,1822,167298.040063853
model_core_stage_6,1822,167298.040063853
model_core_stage_7,1822,163531.346984077
model_core,1823,1292886.525500131
model_core_stage_0,1823,146395.424146253
model_core_stage_1,1823,146395.424146253
model_core_stage_2,1823,167309.056167146
model_core_stage_3,1823,167309.056167146
model_core_stage_4,1823,167309.056167146
model_core_stage_5,1823,167309.056167146
model_core_stage_6,1823,167309.056167146
model_core_stage_7,1823,163550.396371894
model_core,1824,1292979.933585177
model_core_stage_0,1824,146405.063236634
model_core_stage_1,1824,146405.063236634
model_core_stage_2,1824,167320.072270439
model_core_stage_3,1824,167320.072270439
model_core_stage_4,1824,167320.072270439
model_core_stage_5,1824,167320.072270439
model_core_stage_6,1824,167320.072270439
model_core_stage_7,1824,163569.445759711
model_core,1825,1293073.341670223
model_core_stage_0,1825,146414.702327016
model_core_stage_1,1825,146414.702327016
model_core_stage_2,1825,167331.088373732
model_core_stage_3,1825,167331.088373732
model_core_stage_4,1825,167331.088373732
model_core_stage_5,1825,167331.088373732
model_core_stage_6,1825,167331.088373732
model_core_stage_7,1825,163588.495147529
model_core,1826,1293166.749755269
model_core_stage_0,1826,146424.341417397
model_core_stage_1,1826,146424.341417397
model_core_stage_2,1826,167342.104477026
model_core_stage_3,1826,167342.104477026
model_core_stage_4,1826,167342.104477026
model_core_stage_5,1826,167342.104477026
model_core_stage_6,1826,167342.104477026
model_core_stage_7,1826,163607.544535346
model_core,1827,1293260.157840315
model_core_stage_0,1827,146433.980507779
model_core_stage_1,1827,146433.980507779
model_core_stage_2,1827,167353.120580319
model_core_stage_3,1827,167353.120580319
model_core_stage_4,1827,167353.120580319
model_core_stage_5,1827,167353.120580319
model_core_stage_6,1827,167353.120580319
model_core_stage_7,1827,163626.593923163
model_core,1828,1293353.565925360
model_core_stage_0,1828,146443.619598160
model_core_stage_1,1828,146443.619598160
model_core_stage_2,1828,167364.136683612
model_core_stage_3,1828,167364.136683612
model_core_stage_4,1828,167364.136683612
model_core_stage_5,1828,167364.136683612
model_core_stage_6,1828,167364.136683612
model_core_stage_7,1828,163645.643310981
model_core,1829,1293446.974010406
model_core_stage_0,1829,146453.258688542
model_core_stage_1,1829,146453.258688542
model_core_stage_2,1829,167375.152786905
model_core_stage_3,1829,167375.152786905
model_core_stage_4,1829,167375.152786905
model_core_stage_5,1829,167375.152786905
model_core_stage_6,1829,167375.152786905
model_core_stage_7,1829,163664.692698798
model_core,1830,1293540.382095452
model_core_stage_0,1830,146462.897778923
model_core_stage_1,1830,146462.897778923
model_core_stage_2,1830,167386.168890198
model_core_stage_3,1830,167386.168890198
model_core_stage_4,1830,167386.168890198
model_core_stage_5,1830,167386.168890198
model_core_stage_6,1830,167386.168890198
model_core_stage_7,1830,163683.742086616
model_core,1831,1293633.790180498
model_core_stage_0,1831,146472.536869305
model_core_stage_1,1831,146472.536869305
model_core_stage_2,1831,167397.184993491
model_core_stage_3,1831,167397.184993491
model_core_stage_4,1831,167397.184993491
model_core_stage_5,1831,167397.184993491
model_core_stage_6,1831,167397.184993491
model_core_stage_7,1831,163702.791474433
model_core,1832,1293727.198265544
model_core_stage_0,1832,146482.175959686
model_core_stage_1,1832,146482.175959686
model_core_stage_2,1832,167408.201096784
model_core_stage_3,1832,167408.201096784
model_core_stage_4,1832,167408.201096784
model_core_stage_5,1832,167408.201096784
model_core_stage_6,1832,167408.201096784
model_core_stage_7,1832,163721.840862250
model_core,1833,1293820.606350590
model_core_stage_0,1833,146491.815050068
model_core_stage_1,1833,146491.815050068
model_core_stage_2,1833,167419.217200077
model_core_stage_3,1833,167419.217200077
model_core_stage_4,1833,167419.217200077
model_core_stage_5,1833,167419.217200077
model_core_stage_6,1833,167419.217200077
model_core_stage_7,1833,163740.890250068
model_core,1834,1293914.014435636
model_core_stage_0,1834,146501.454140449
model_core_stage_1,1834,146501.454140449
model_core_stage_2,1834,167430.233303370
model_core_stage_3,1834,167430.233303370
model_core_stage_4,1834,167430.233303370
model_core_stage_5,1834,167430.233303370
model_core_stage_6,1834,167430.233303370
model_core_stage_7,1834,163759.939637885
model_core,1835,1294007.422520682
model_core_stage_0,1835,146511.093230831
model_core_stage_1,1835,146511.093230831
model_core_stage_2,1835,167441.249406664
model_core_stage_3,1835,167441.249406664
model_core_stage_4,1835,167441.249406664
model_core_stage_5,1835,167441.249406664
model_core_stage_6,1835,167441.249406664
model_core_stage_7,1835,163778.989025702
model_core,1836,1294100.830605727
model_core_stage_0,1836,146520.732321212
model_core_stage_1,1836,146520.732321212
model_core_stage_2,1836,167452.265509957
model_core_stage_3,1836,167452.265509957
model_core_stage_4,1836,167452.265509957
model_core_stage_5,1836,167452.265509957
model_core_stage_6,1836,167452.265509957
model_core_stage_7,1836,163798.038413520
model_core,1837,1294194.238690773
model_core_stage_0,1837,146530.371411594
model_core_stage_1,1837,146530.371411594
model_core_stage_2,1837,167463.281613250
model_core_stage_3,1837,167463.281613250
model_core_stage_4,1837,167463.281613250
model_core_stage_5,1837,167463.281613250
model_core_stage_6,1837,167463.281613250
model_core_stage_7,1837,163817.087801337
model_core,1838,1294287.646775819
model_core_stage_0,1838,146540.010501975
model_core_stage_1,1838,146540.010501975
model_core_stage_2,1838,167474.297716543
model_core_stage_3,1838,167474.297716543
model_core_stage_4,1838,167474.297716543
model_core_stage_5,1838,167474.297716543
model_core_stage_6,1838,167474.297716543
model_core_stage_7,1838,163836.137189155
model_core,1839,1294381.054860865
model_core_stage_0,1839,146549.649592356
model_core_stage_1,1839,146549.649592356
model_core_stage_2,1839,167485.313819836
model_core_stage_3,1839,167485.313819836
model_core_stage_4,1839,167485.313819836
model_core_stage_5,1839,167485.313819836
model_core_stage_6,1839,167485.313819836
model_core_stage_7,1839,163855.186576972
model_core,1840,1294474.462945911
model_core_stage_0,1840,146559.288682738
model_core_stage_1,1840,146559.288682738
model_core_stage_2,1840,167496.329923129
model_core_stage_3,1840,167496.329923129
model_core_stage_4,1840,167496.329923129
model_core_stage_5,1840,167496.329923129
model_core_stage_6,1840,167496.329923129
model_core_stage_7,1840,163874.235964789
model_core,1841,1294567.871030957
model_core_stage_0,1841,146568.927773119
model_core_stage_1,1841,146568.927773119
model_core_stage_2,1841,167507.346026422
model_core_stage_3,1841,167507.346026422
model_core_stage_4,1841,167507.346026422
model_core_stage_5,1841,167507.346026422
model_core_stage_6,1841,167507.346026422
model_core_stage_7,1841,163893.285352607
model_core,1842,1294661.279116002
model_core_stage_0,1842,146578.566863501
model_core_stage_1,1842,146578.566863501
model_core_stage_2,1842,167518.362129715
model_core_stage_3,1842,167518.362129715
model_core_stage_4,1842,167518.362129715
model_core_stage_5,1842,167518.362129715
model_core_stage_6,1842,167518.362129715
model_core_stage_7,1842,163912.334740424
model_core,1843,1294754.687201048
model_core_stage_0,1843,146588.205953882
model_core_stage_1,1843,146588.205953882
model_core_stage_2,1843,167529.378233008
model_core_stage_3,1843,167529.378233008
model_core_stage_4,1843,167529.378233008
model_core_stage_5,1843,167529.378233008
model_core_stage_6,1843,167529.378233008
model_core_stage_7,1843,163931.384128241
model_core,1844,1294848.095286094
model_core_stage_0,1844,146597.845044264
model_core_stage_1,1844,146597.845044264
model_core_stage_2,1844,167540.394336302
model_core_stage_3,1844,167540.394336302
model_core_stage_4,1844,167540.394336302
model_core_stage_5,1844,167540.394336302
model_core_stage_6,1844,167540.394336302
model_core_stage_7,1844,163950.433516059
model_core,1845,1294941.503371140
model_core_stage_0,1845,146607.484134645
model_core_stage_1,1845,146607.484134645
model_core_stage_2,1845,167551.410439595
model_core_stage_3,1845,167551.410439595
model_core_stage_4,1845,167551.410439595
model_core_stage_5,1845,167551.410439595
model_core_stage_6,1845,167551.410439595
model_core_stage_7,1845,163969.482903876
model_core,1846,1295034.911456186
model_core_stage_0,1846,146617.123225027
model_core_stage_1,1846,146617.123225027
model_core_stage_2,1846,167562.426542888
model_core_stage_3,1846,167562.426542888
model_core_stage_4,1846,167562.426542888
model_core_stage_5,1846,167562.426542888
model_core_stage_6,1846,167562.426542888
model_core_stage_7,1846,163988.532291693
model_core,1847,1295128.319541232
model_core_stage_0,1847,146626.762315408
model_core_stage_1,1847,146626.762315408
model_core_stage_2,1847,167573.442646181
model_core_stage_3,1847,167573.442646181
model_core_stage_4,1847,167573.442646181
model_core_stage_5,1847,167573.442646181
model_core_stage_6,1847,167573.442646181
model_core_stage_7,1847,164007.581679511
model_core,1848,1295221.727626277
model_core_stage_0,1848,146636.401405790
model_core_stage_1,1848,146636.401405790
model_core_stage_2,1848,167584.458749474
model_core_stage_3,1848,167584.458749474
model_core_stage_4,1848,167584.458749474
model_core_stage_5,1848,167584.458749474
model_core_stage_6,1848,167584.458749474
model_core_stage_7,1848,164026.631067328
model_core,1849,1295315.135711323
model_core_stage_0,1849,146646.040496171
model_core_stage_1,1849,146646.040496171
model_core_stage_2,1849,167595.474852767
model_core_stage_3,1849,167595.474852767
model_core_stage_4,1849,167595.474852767
model_core_stage_5,1849,167595.474852767
model_core_stage_6,1849,167595.474852767
model_core_stage_7,1849,164045.680455146
model_core,1850,1295408.543796369
model_core_stage_0,1850,146655.679586553
model_core_stage_1,1850,146655.679586553
model_core_stage_2,1850,167606.490956060
model_core_stage_3,1850,167606.490956060
model_core_stage_4,1850,167606.490956060
model_core_stage_5,1850,167606.490956060
model_core_stage_6,1850,167606.490956060
model_core_stage_7,1850,164064.729842963
model_core,1851,1295501.951881415
model_core_stage_0,1851,146665.318676934
model_core_stage_1,1851,146665.318676934
model_core_stage_2,1851,167617.507059353
model_core_stage_3,1851,167617.507059353
model_core_stage_4,1851,167617.507059353
model_core_stage_5,1851,167617.507059353
model_core_stage_6,1851,167617.507059353
model_core_stage_7,1851,164083.779230780
model_core,1852,1295595.359966461
model_core_stage_0,1852,146674.957767316
model_core_stage_1,1852,146674.957767316
model_core_stage_2,1852,167628.523162646
model_core_stage_3,1852,167628.523162646
model_core_stage_4,1852,167628.523162646
model_core_stage_5,1852,167628.523162646
model_core_stage_6,1852,167628.523162646
model_core_stage_7,1852,164102.828618598
model_core,1853,1295688.768051507
model_core_stage_0,1853,146684.596857697
model_core_stage_1,1853,146684.596857697
model_core_stage_2,1853,167639.539265940
model_core_stage_3,1853,167639.539265940
model_core_stage_4,1853,167639.539265940
model_core_stage_5,1853,167639.539265940
model_core_stage_6,1853,167639.539265940
model_core_stage_7,1853,164121.878006415
model_core,1854,1295782.176136553
model_core_stage_0,1854,146694.235948079
model_core_stage_1,1854,146694.235948079
model_core_stage_2,1854,167650.555369233
model_core_stage_3,1854,167650.555369233
model_core_stage_4,1854,167650.555369233
model_core_stage_5,1854,167650.555369233
model_core_stage_6,1854,167650.555369233
model_core_stage_7,1854,164140.927394232
model_core,1855,1295875.584221598
model_core_stage_0,1855,146703.875038460
model_core_stage_1,1855,146703.875038460
model_core_stage_2,1855,167661.571472526
model_core_stage_3,1855,167661.571472526
model_core_stage_4,1855,167661.571472526
model_core_stage_5,1855,167661.571472526
model_core_stage_6,1855,167661.571472526
model_core_stage_7,1855,164159.976782050
model_core,1856,1295968.992306644
model_core_stage_0,1856,146713.514128842
model_core_stage_1,1856,146713.514128842
model_core_stage_2,1856,167672.587575819
model_core_stage_3,1856,167672.587575819
model_core_stage_4,1856,167672.587575819
model_core_stage_5,1856,167672.587575819
model_core_stage_6,1856,167672.587575819
model_core_stage_7,1856,164179.026169867
model_core,1857,1296062.400391690
model_core_stage_0,1857,146723.153219223
model_core_stage_1,1857,146723.153219223
model_core_stage_2,1857,167683.603679112
model_core_stage_3,1857,167683.603679112
model_core_stage_4,1857,167683.603679112
model_core_stage_5,1857,167683.603679112
model_core_stage_6,1857,167683.603679112
model_core_stage_7,1857,164198.075557684
model_core,1858,1296155.808476736
model_core_stage_0,1858,146732.792309604
model_core_stage_1,1858,146732.792309604
model_core_stage_2,1858,167694.619782405
model_core_stage_3,1858,167694.619782405
model_core_stage_4,1858,167694.619782405
model_core_stage_5,1858,167694.619782405
model_core_stage_6,1858,167694.619782405
model_core_stage_7,1858,164217.124945502
model_core,1859,1296249.216561782
model_core_stage_0,1859,146742.431399986
model_core_stage_1,1859,146742.431399986
model_core_stage_2,1859,167705.635885698
model_core_stage_3,1859,167705.635885698
model_core_stage_4,1859,167705.635885698
model_core_stage_5,1859,167705.635885698
model_core_stage_6,1859,167705.635885698
model_core_stage_7,1859,164236.174333319
model_core,1860,1296342.624646828
model_core_stage_0,1860,146752.070490367
model_core_stage_1,1860,146752.070490367
model_core_stage_2,1860,167716.651988991
model_core_stage_3,1860,167716.651988991
model_core_stage_4,1860,167716.651988991
model_core_stage_5,1860,167716.651988991
model_core_stage_6,1860,167716.651988991
model_core_stage_7,1860,164255.223721137
model_core,1861,1296436.032731874
model_core_stage_0,1861,146761.709580749
model_core_stage_1,1861,146761.709580749
model_core_stage_2,1861,167727.668092284
model_core_stage_3,1861,167727.668092284
model_core_stage_4,1861,167727.668092284
model_core_stage_5,1861,167727.668092284
model_core_stage_6,1861,167727.668092284
model_core_stage_7,1861,164274.273108954
model_core,1862,1296529.440816920
model_core_stage_0,1862,146771.348671130
model_core_stage_1,1862,146771.348671130
model_core_stage_2,1862,167738.684195578
model_core_stage_3,1862,167738.684195578
model_core_stage_4,1862,167738.684195578
model_core_stage_5,1862,167738.684195578
model_core_stage_6,1862,167738.684195578
model_core_stage_7,1862,164293.322496771
model_core,1863,1296622.848901965
model_core_stage_0,1863,146780.987761512
model_core_stage_1,1863,146780.987761512
model_core_stage_2,1863,167749.700298871
model_core_stage_3,1863,167749.700298871
model_core_stage_4,1863,167749.700298871
model_core_stage_5,1863,167749.700298871
model_core_stage_6,1863,167749.700298871
model_core_stage_7,1863,164312.371884589
model_core,1864,1296716.256987011
model_core_stage_0,1864,146790.626851893
model_core_stage_1,1864,146790.626851893
model_core_stage_2,1864,167760.716402164
model_core_stage_3,1864,167760.716402164
model_core_stage_4,1864,167760.716402164
model_core_stage_5,1864,167760.716402164
model_core_stage_6,1864,167760.716402164
model_core_stage_7,1864,164331.421272406
model_core,1865,1296809.665072057
model_core_stage_0,1865,146800.265942275
model_core_stage_1,1865,146800.265942275
model_core_stage_2,1865,167771.732505457
model_core_stage_3,1865,167771.732505457
model_core_stage_4,1865,167771.732505457
model_core_stage_5,1865,167771.732505457
model_core_stage_6,1865,167771.732505457
model_core_stage_7,1865,164350.470660223
model_core,1866,1296903.073157103
model_core_stage_0,1866,146809.905032656
model_core_stage_1,1866,146809.905032656
model_core_stage_2,1866,167782.748608750
model_core_stage_3,1866,167782.748608750
model_core_stage_4,1866,167782.748608750
model_core_stage_5,1866,167782.748608750
model_core_stage_6,1866,167782.748608750
model_core_stage_7,1866,164369.520048041
model_core,1867,1296996.481242149
model_core_stage_0,1867,146819.544123038
model_core_stage_1,1867,146819.544123038
model_core_stage_2,1867,167793.764712043
model_core_stage_3,1867,167793.764712043
model_core_stage_4,1867,167793.764712043
model_core_stage_5,1867,167793.764712043
model_core_stage_6,1867,167793.764712043
model_core_stage_7,1867,164388.569435858
model_core,1868,1297089.889327195
model_core_stage_0,1868,146829.183213419
model_core_stage_1,1868,146829.183213419
model_core_stage_2,1868,167804.780815336
model_core_stage_3,1868,167804.780815336
model_core_stage_4,1868,167804.780815336
model_core_stage_5,1868,167804.780815336
model_core_stage_6,1868,167804.780815336
model_core_stage_7,1868,164407.618823676
model_core,1869,1297183.297412241
model_core_stage_0,1869,146838.822303801
model_core_stage_1,1869,146838.822303801
model_core_stage_2,1869,167815.796918629
model_core_stage_3,1869,167815.796918629
model_core_stage_4,1869,167815.796918629
model_core_stage_5,1869,167815.796918629
model_core_stage_6,1869,167815.796918629
model_core_stage_7,1869,164426.668211493
model_core,1870,1297276.705497287
model_core_stage_0,1870,146848.461394182
model_core_stage_1,1870,146848.461394182
model_core_stage_2,1870,167826.813021922
model_core_stage_3,1870,167826.813021922
model_core_stage_4,1870,167826.813021922
model_core_stage_5,1870,167826.813021922
model_core_stage_6,1870,167826.813021922
model_core_stage_7,1870,164445.717599310
model_core,1871,1297370.113582332
model_core_stage_0,1871,146858.100484564
model_core_stage_1,1871,146858.100484564
model_core_stage_2,1871,167837.829125216
model_core_stage_3,1871,167837.829125216
model_core_stage_4,1871,167837.829125216
model_core_stage_5,1871,167837.829125216
model_core_stage_6,1871,167837.829125216
model_core_stage_7,1871,164464.766987128
model_core,1872,1297463.521667378
model_core_stage_0,1872,146867.739574945
model_core_stage_1,1872,146867.739574945
model_core_stage_2,1872,167848.845228509
model_core_stage_3,1872,167848.845228509
model_core_stage_4,1872,167848.845228509
model_core_stage_5,1872,167848.845228509
model_core_stage_6,1872,167848.845228509
model_core_stage_7,1872,164483.816374945
model_core,1873,1297556.929752424
model_core_stage_0,1873,146877.378665327
model_core_stage_1,1873,146877.378665327
model_core_stage_2,1873,167859.861331802
model_core_stage_3,1873,167859.861331802
model_core_stage_4,1873,167859.861331802
model_core_stage_5,1873,167859.861331802
model_core_stage_6,1873,167859.861331802
model_core_stage_7,1873,164502.865762762
model_core,1874,1297650.337837470
model_core_stage_0,1874,146887.017755708
model_core_stage_1,1874,146887.017755708
model_core_stage_2,1874,167870.877435095
model_core_stage_3,1874,167870.877435095
model_core_stage_4,1874,167870.877435095
model_core_stage_5,1874,167870.877435095
model_core_stage_6,1874,167870.877435095
model_core_stage_7,1874,164521.915150580
model_core,1875,1297743.745922516
model_core_stage_0,1875,146896.656846089
model_core_stage_1,1875,146896.656846089
model_core_stage_2,1875,167881.893538388
model_core_stage_3,1875,167881.893538388
model_core_stage_4,1875,167881.893538388
model_core_stage_5,1875,167881.893538388
model_core_stage_6,1875,167881.893538388
model_core_stage_7,1875,164540.964538397
model_core,1876,1297837.154007561
model_core_stage_0,1876,146906.295936471
model_core_stage_1,1876,146906.295936471
model_core_stage_2,1876,167892.909641681
model_core_stage_3,1876,167892.909641681
model_core_stage_4,1876,167892.909641681
model_core_stage_5,1876,167892.909641681
model_core_stage_6,1876,167892.909641681
model_core_stage_7,1876,164560.013926215
model_core,1877,1297930.562092607
model_core_stage_0,1877,146915.935026852
model_core_stage_1,1877,146915.935026852
model_core_stage_2,1877,167903.925744974
model_core_stage_3,1877,167903.925744974
model_core_stage_4,1877,167903.925744974
model_core_stage_5,1877,167903.925744974
model_core_stage_6,1877,167903.925744974
model_core_stage_7,1877,164579.063314032
model_core,1878,1298023.970177653
model_core_stage_0,1878,146925.574117234
model_core_stage_1,1878,146925.574117234
model_core_stage_2,1878,167914.941848267
model_core_stage_3,1878,167914.941848267
model_core_stage_4,1878,167914.941848267
model_core_stage_5,1878,167914.941848267
model_core_stage_6,1878,167914.941848267
model_core_stage_7,1878,164598.112701849
model_core,1879,1298117.378262699
model_core_stage_0,1879,146935.213207615
model_core_stage_1,1879,146935.213207615
model_core_stage_2,1879,167925.957951560
model_core_stage_3,1879,167925.957951560
model_core_stage_4,1879,167925.957951560
model_core_stage_5,1879,167925.957951560
model_core_stage_6,1879,167925.957951560
model_core_stage_7,1879,164617.162089667
model_core,1880,1298210.786347745
model_core_stage_0,1880,146944.852297997
model_core_stage_1,1880,146944.852297997
model_core_stage_2,1880,167936.974054853
model_core_stage_3,1880,167936.974054853
model_core_stage_4,1880,167936.974054853
model_core_stage_5,1880,167936.974054853
model_core_stage_6,1880,167936.974054853
model_core_stage_7,1880,164636.211477484
model_core,1881,1298304.194432791
model_core_stage_0,1881,146954.491388378
model_core_stage_1,1881,146954.491388378
model_core_stage_2,1881,167947.990158147
model_core_stage_3,1881,167947.990158147
model_core_stage_4,1881,167947.990158147
model_core_stage_5,1881,167947.990158147
model_core_stage_6,1881,167947.990158147
model_core_stage_7,1881,164655.260865301
model_core,1882,1298397.602517836
model_core_stage_0,1882,146964.130478760
model_core_stage_1,1882,146964.130478760
model_core_stage_2,1882,167959.006261440
model_core_stage_3,1882,167959.006261440
model_core_stage_4,1882,167959.006261440
model_core_stage_5,1882,167959.006261440
model_core_stage_6,1882,167959.006261440
model_core_stage_7,1882,164674.310253119
