layer,sequences,time_us
model_core_stage_0,953,145396.112101396
model_core,954,145419.940163436
model_core_stage_0,954,145419.940163436
model_core,955,145443.768225475
model_core_stage_0,955,145443.768225475
model_core,956,145467.596287514
model_core_stage_0,956,145467.596287514
model_core,957,145491.424349553
model_core_stage_0,957,145491.424349553
model_core,958,145515.252411592
model_core_stage_0,958,145515.252411592
model_core,959,145539.080473631
model_core_stage_0,959,145539.080473631
model_core,960,145562.908535669
model_core_stage_0,960,145562.908535669
model_core,961,145586.736597708
model_core_stage_0,961,145586.736597708
model_core,962,145610.564659746
model_core_stage_0,962,145610.564659746
model_core,963,145634.392721784
model_core_stage_0,963,145634.392721784
model_core,964,145658.220783822
model_core_stage_0,964,145658.220783822
model_core,965,145682.048845859
model_core_stage_0,965,145682.048845859
model_core,966,145705.876907897
model_core_stage_0,966,145705.876907897
model_core,967,145729.704969934
model_core_stage_0,967,145729.704969934
model_core,968,145753.533031972
model_core_stage_0,968,145753.533031972
model_core,969,145777.361094009
model_core_stage_0,969,145777.361094009
model_core,970,145801.189156046
model_core_stage_0,970,145801.189156046
model_core,971,145825.017218083
model_core_stage_0,971,145825.017218083
model_core,972,145848.845280120
model_core_stage_0,972,145848.845280120
model_core,973,145872.673342156
model_core_stage_0,973,145872.673342156
model_core,974,145896.501404193
model_core_stage_0,974,145896.501404193
model_core,975,145920.329466229
model_core_stage_0,975,145920.329466229
model_core,976,145944.157528266
model_core_stage_0,976,145944.157528266
model_core,977,145967.985590302
model_core_stage_0,977,145967.985590302
model_core,978,145991.813652338
model_core_stage_0,978,145991.813652338
model_core,979,146015.641714374
model_core_stage_0,979,146015.641714374
model_core,980,146039.469776410
model_core_stage_0,980,146039.469776410
model_core,981,146063.297838446
model_core_stage_0,981,146063.297838446
model_core,982,146087.125900482
model_core_stage_0,982,146087.125900482
model_core,983,146110.953962517
model_core_stage_0,983,146110.953962517
model_core,984,146134.782024553
model_core_stage_0,984,146134.782024553
model_core,985,146158.610086588
model_core_stage_0,985,146158.610086588
model_core,986,146182.438148624
model_core_stage_0,986,146182.438148624
model_core,987,146206.266210659
model_core_stage_0,987,146206.266210659
model_core,988,146230.094272694
model_core_stage_0,988,146230.094272694
model_core,989,146253.922334730
model_core_stage_0,989,146253.922334730
model_core,990,146277.750396765
model_core_stage_0,990,146277.750396765
model_core,991,146301.578458800
model_core_stage_0,991,146301.578458800
model_core,992,146325.406520835
model_core_stage_0,992,146325.406520835
model_core,993,146349.234582870
model_core_stage_0,993,146349.234582870
model_core,994,146373.062644905
model_core_stage_0,994,146373.062644905
model_core,995,146396.890706939
model_core_stage_0,995,146396.890706939
model_core,996,146420.718768974
model_core_stage_0,996,146420.718768974
model_core,997,146444.546831009
model_core_stage_0,997,146444.546831009
model_core,998,146468.374893043
model_core_stage_0,998,146468.374893043
model_core,999,146492.202955078
model_core_stage_0,999,146492.202955078
model_core,1000,146516.031017113
model_core_stage_0,1000,146516.031017113
model_core,1001,146539.859079147
model_core_stage_0,1001,146539.859079147
model_core,1002,146563.687141181
model_core_stage_0,1002,146563.687141181
model_core,1003,146587.515203216
model_core_stage_0,1003,146587.515203216
model_core,1004,146611.343265250
model_core_stage_0,1004,146611.343265250
model_core,1005,146635.171327284
model_core_stage_0,1005,146635.171327284
model_core,1006,146658.999389319
model_core_stage_0,1006,146658.999389319
model_core,1007,146682.827451353
model_core_stage_0,1007,146682.827451353
model_core,1008,146706.655513387
model_core_stage_0,1008,146706.655513387
model_core,1009,146730.483575421
model_core_stage_0,1009,146730.483575421
model_core,1010,146754.311637455
model_core_stage_0,1010,146754.311637455
model_core,1011,146778.139699489
model_core_stage_0,1011,146778.139699489
model_core,1012,146801.967761523
model_core_stage_0,1012,146801.967761523
model_core,1013,146825.795823557
model_core_stage_0,1013,146825.795823557
model_core,1014,146849.623885591
model_core_stage_0,1014,146849.623885591
model_core,1015,146873.451947625
model_core_stage_0,1015,146873.451947625
model_core,1016,146897.280009658
model_core_stage_0,1016,146897.280009658
model_core,1017,146921.108071692
model_core_stage_0,1017,146921.108071692
model_core,1018,146944.936133726
model_core_stage_0,1018,146944.936133726
model_core,1019,146968.764195760
model_core_stage_0,1019,146968.764195760
model_core,1020,146992.592257793
model_core_stage_0,1020,146992.592257793
model_core,1021,147016.420319827
model_core_stage_0,1021,147016.420319827
model_core,1022,147040.248381861
model_core_stage_0,1022,147040.248381861
model_core,1023,147064.076443894
model_core_stage_0,1023,147064.076443894
model_core,1024,147087.904505928
model_core_stage_0,1024,147087.904505928
model_core,1025,147111.732567961
model_core_stage_0,1025,147111.732567961
model_core,1026,147135.560629995
model_core_stage_0,1026,147135.560629995
model_core,1027,147159.388692028
model_core_stage_0,1027,147159.388692028
model_core,1028,147183.216754062
model_core_stage_0,1028,147183.216754062
model_core,1029,147207.044816095
model_core_stage_0,1029,147207.044816095
model_core,1030,147230.872878128
model_core_stage_0,1030,147230.872878129
model_core,1031,147254.700940162
model_core_stage_0,1031,147254.700940162
model_core,1032,147278.529002195
model_core_stage_0,1032,147278.529002195
model_core,1033,147302.357064229
model_core_stage_0,1033,147302.357064229
model_core,1034,147326.185126262
model_core_stage_0,1034,147326.185126262
model_core,1035,147350.013188295
model_core_stage_0,1035,147350.013188295
model_core,1036,147373.841250328
model_core_stage_0,1036,147373.841250328
model_core,1037,147397.669312362
model_core_stage_0,1037,147397.669312362
model_core,1038,147421.497374395
model_core_stage_0,1038,147421.497374395
model_core,1039,147445.325436428
model_core_stage_0,1039,147445.325436428
model_core,1040,147469.153498461
model_core_stage_0,1040,147469.153498461
model_core,1041,147492.981560495
model_core_stage_0,1041,147492.981560495
model_core,1042,147516.809622528
model_core_stage_0,1042,147516.809622528
model_core,1043,147540.637684561
model_core_stage_0,1043,147540.637684561
model_core,1044,147564.465746594
model_core_stage_0,1044,147564.465746594
model_core,1045,147588.293808627
model_core_stage_0,1045,147588.293808627
model_core,1046,147612.121870660
model_core_stage_0,1046,147612.121870660
model_core,1047,147635.949932693
model_core_stage_0,1047,147635.949932693
model_core,1048,147659.777994726
model_core_stage_0,1048,147659.777994726
model_core,1049,147683.606056759
model_core_stage_0,1049,147683.606056759
model_core,1050,147707.434118793
model_core_stage_0,1050,147707.434118793
model_core,1051,147731.262180826
model_core_stage_0,1051,147731.262180826
model_core,1052,147755.090242859
model_core_stage_0,1052,147755.090242859
model_core,1053,147778.918304892
model_core_stage_0,1053,147778.918304892
model_core,1054,147802.746366925
model_core_stage_0,1054,147802.746366925
model_core,1055,147826.574428958
model_core_stage_0,1055,147826.574428958
model_core,1056,147850.402490991
model_core_stage_0,1056,147850.402490991
model_core,1057,147874.230553024
model_core_stage_0,1057,147874.230553024
model_core,1058,147898.058615057
model_core_stage_0,1058,147898.058615056
model_core,1059,147921.886677089
model_core_stage_0,1059,147921.886677089
model_core,1060,147945.714739122
model_core_stage_0,1060,147945.714739122
model_core,1061,147969.542801155
model_core_stage_0,1061,147969.542801155
model_core,1062,147993.370863188
model_core_stage_0,1062,147993.370863188
model_core,1063,148017.198925221
model_core_stage_0,1063,148017.198925221
model_core,1064,148041.026987254
model_core_stage_0,1064,148041.026987254
model_core,1065,148064.855049287
model_core_stage_0,1065,148064.855049287
model_core,1066,148088.683111320
model_core_stage_0,1066,148088.683111320
model_core,1067,148112.511173353
model_core_stage_0,1067,148112.511173353
model_core,1068,148136.339235386
model_core_stage_0,1068,148136.339235386
model_core,1069,148160.167297418
model_core_stage_0,1069,148160.167297418
model_core,1070,148183.995359451
model_core_stage_0,1070,148183.995359451
model_core,1071,148207.823421484
model_core_stage_0,1071,148207.823421484
model_core,1072,148231.651483517
model_core_stage_0,1072,148231.651483517
model_core,1073,148255.479545550
model_core_stage_0,1073,148255.479545550
model_core,1074,148279.307607582
model_core_stage_0,1074,148279.307607582
model_core,1075,148303.135669615
model_core_stage_0,1075,148303.135669615
model_core,1076,148326.963731648
model_core_stage_0,1076,148326.963731648
model_core,1077,148350.791793681
model_core_stage_0,1077,148350.791793681
model_core,1078,148374.619855714
model_core_stage_0,1078,148374.619855714
model_core,1079,148398.447917746
model_core_stage_0,1079,148398.447917746
model_core,1080,148422.275979779
model_core_stage_0,1080,148422.275979779
model_core,1081,148446.104041812
model_core_stage_0,1081,148446.104041812
model_core,1082,148469.932103845
model_core_stage_0,1082,148469.932103845
model_core,1083,148493.760165878
model_core_stage_0,1083,148493.760165877
model_core,1084,148517.588227910
model_core_stage_0,1084,148517.588227910
model_core,1085,148541.416289943
model_core_stage_0,1085,148541.416289943
model_core,1086,148565.244351976
model_core_stage_0,1086,148565.244351976
model_core,1087,148589.072414008
model_core_stage_0,1087,148589.072414008
model_core,1088,148612.900476041
model_core_stage_0,1088,148612.900476041
model_core,1089,148636.728538074
model_core_stage_0,1089,148636.728538074
model_core,1090,148660.556600107
model_core_stage_0,1090,148660.556600107
model_core,1091,148684.384662139
model_core_stage_0,1091,148684.384662139
model_core,1092,148708.212724172
model_core_stage_0,1092,148708.212724172
model_core,1093,148732.040786205
model_core_stage_0,1093,148732.040786205
model_core,1094,148755.868848238
model_core_stage_0,1094,148755.868848238
model_core,1095,148779.696910270
model_core_stage_0,1095,148779.696910270
model_core,1096,148803.524972303
model_core_stage_0,1096,148803.524972303
model_core,1097,148827.353034336
model_core_stage_0,1097,148827.353034336
model_core,1098,148851.181096368
model_core_stage_0,1098,148851.181096368
model_core,1099,148875.009158401
model_core_stage_0,1099,148875.009158401
model_core,1100,148898.837220434
model_core_stage_0,1100,148898.837220434
model_core,1101,148922.665282466
model_core_stage_0,1101,148922.665282466
model_core,1102,148946.493344499
model_core_stage_0,1102,148946.493344499
model_core,1103,148970.321406532
model_core_stage_0,1103,148970.321406532
model_core,1104,148994.149468564
model_core_stage_0,1104,148994.149468564
model_core,1105,149017.977530597
model_core_stage_0,1105,149017.977530597
model_core,1106,149041.805592630
model_core_stage_0,1106,149041.805592630
model_core,1107,149065.633654662
model_core_stage_0,1107,149065.633654662
model_core,1108,149089.461716695
model_core_stage_0,1108,149089.461716695
model_core,1109,149113.289778728
model_core_stage_0,1109,149113.289778728
model_core,1110,149137.117840760
model_core_stage_0,1110,149137.117840760
model_core,1111,149160.945902793
model_core_stage_0,1111,149160.945902793
model_core,1112,149184.773964826
model_core_stage_0,1112,149184.773964826
model_core,1113,149208.602026858
model_core_stage_0,1113,149208.602026858
model_core,1114,149232.430088891
model_core_stage_0,1114,149232.430088891
model_core,1115,149256.258150924
model_core_stage_0,1115,149256.258150924
model_core,1116,149280.086212956
model_core_stage_0,1116,149280.086212956
model_core,1117,149303.914274989
model_core_stage_0,1117,149303.914274989
model_core,1118,149327.742337022
model_core_stage_0,1118,149327.742337022
model_core,1119,149351.570399054
model_core_stage_0,1119,149351.570399054
model_core,1120,149375.398461087
model_core_stage_0,1120,149375.398461087
model_core,1121,149399.226523119
model_core_stage_0,1121,149399.226523119
model_core,1122,149423.054585152
model_core_stage_0,1122,149423.054585152
model_core,1123,149446.882647185
model_core_stage_0,1123,149446.882647185
model_core,1124,149470.710709217
model_core_stage_0,1124,149470.710709217
model_core,1125,149494.538771250
model_core_stage_0,1125,149494.538771250
model_core,1126,149518.366833283
model_core_stage_0,1126,149518.366833283
model_core,1127,149542.194895315
model_core_stage_0,1127,149542.194895315
model_core,1128,149566.022957348
model_core_stage_0,1128,149566.022957348
model_core,1129,149589.851019380
model_core_stage_0,1129,149589.851019380
model_core,1130,149613.679081413
model_core_stage_0,1130,149613.679081413
model_core,1131,149637.507143446
model_core_stage_0,1131,149637.507143446
model_core,1132,149661.335205478
model_core_stage_0,1132,149661.335205478
model_core,1133,149685.163267511
model_core_stage_0,1133,149685.163267511
model_core,1134,149708.991329544
model_core_stage_0,1134,149708.991329544
model_core,1135,149732.819391576
model_core_stage_0,1135,149732.819391576
model_core,1136,149756.647453609
model_core_stage_0,1136,149756.647453609
model_core,1137,149780.475515641
model_core_stage_0,1137,149780.475515641
model_core,1138,149804.303577674
model_core_stage_0,1138,149804.303577674
model_core,1139,149828.131639707
model_core_stage_0,1139,149828.131639707
model_core,1140,149851.959701739
model_core_stage_0,1140,149851.959701739
model_core,1141,149875.787763772
model_core_stage_0,1141,149875.787763772
model_core,1142,149899.615825804
model_core_stage_0,1142,149899.615825804
model_core,1143,149923.443887837
model_core_stage_0,1143,149923.443887837
model_core,1144,149947.271949870
model_core_stage_0,1144,149947.271949870
model_core,1145,149971.100011902
model_core_stage_0,1145,149971.100011902
model_core,1146,149994.928073935
model_core_stage_0,1146,149994.928073935
model_core,1147,150018.756135967
model_core_stage_0,1147,150018.756135967
model_core,1148,150042.584198000
model_core_stage_0,1148,150042.584198000
model_core,1149,150066.412260033
model_core_stage_0,1149,150066.412260033
model_core,1150,150090.240322065
model_core_stage_0,1150,150090.240322065
model_core,1151,150114.068384098
model_core_stage_0,1151,150114.068384098
model_core,1152,150137.896446130
model_core_stage_0,1152,150137.896446130
model_core,1153,150161.724508163
model_core_stage_0,1153,150161.724508163
model_core,1154,150185.552570196
model_core_stage_0,1154,150185.552570196
model_core,1155,150209.380632228
model_core_stage_0,1155,150209.380632228
model_core,1156,150233.208694261
model_core_stage_0,1156,150233.208694261
model_core,1157,150257.036756293
model_core_stage_0,1157,150257.036756293
model_core,1158,150280.864818326
model_core_stage_0,1158,150280.864818326
model_core,1159,150304.692880359
model_core_stage_0,1159,150304.692880359
model_core,1160,150328.520942391
model_core_stage_0,1160,150328.520942391
model_core,1161,150352.349004424
model_core_stage_0,1161,150352.349004424
model_core,1162,150376.177066456
model_core_stage_0,1162,150376.177066456
model_core,1163,150400.005128489
model_core_stage_0,1163,150400.005128489
model_core,1164,150423.833190521
model_core_stage_0,1164,150423.833190521
model_core,1165,150447.661252554
model_core_stage_0,1165,150447.661252554
model_core,1166,150471.489314587
model_core_stage_0,1166,150471.489314587
model_core,1167,150495.317376619
model_core_stage_0,1167,150495.317376619
model_core,1168,150519.145438652
model_core_stage_0,1168,150519.145438652
model_core,1169,150542.973500684
model_core_stage_0,1169,150542.973500684
model_core,1170,150566.801562717
model_core_stage_0,1170,150566.801562717
model_core,1171,150590.629624750
model_core_stage_0,1171,150590.629624750
model_core,1172,150614.457686782
model_core_stage_0,1172,150614.457686782
model_core,1173,150638.285748815
model_core_stage_0,1173,150638.285748815
model_core,1174,150662.113810847
model_core_stage_0,1174,150662.113810847
model_core,1175,150685.941872880
model_core_stage_0,1175,150685.941872880
model_core,1176,150709.769934912
model_core_stage_0,1176,150709.769934912
model_core,1177,150733.597996945
model_core_stage_0,1177,150733.597996945
model_core,1178,150757.426058978
model_core_stage_0,1178,150757.426058978
model_core,1179,150781.254121010
model_core_stage_0,1179,150781.254121010
model_core,1180,150805.082183043
model_core_stage_0,1180,150805.082183043
model_core,1181,150828.910245075
model_core_stage_0,1181,150828.910245075
model_core,1182,150852.738307108
model_core_stage_0,1182,150852.738307108
model_core,1183,150876.566369140
model_core_stage_0,1183,150876.566369140
model_core,1184,150900.394431173
model_core_stage_0,1184,150900.394431173
model_core,1185,150924.222493206
model_core_stage_0,1185,150924.222493206
model_core,1186,150948.050555238
model_core_stage_0,1186,150948.050555238
model_core,1187,150971.878617271
model_core_stage_0,1187,150971.878617271
model_core,1188,150995.706679303
model_core_stage_0,1188,150995.706679303
model_core,1189,151019.534741336
model_core_stage_0,1189,151019.534741336
model_core,1190,151043.362803369
model_core_stage_0,1190,151043.362803369
model_core,1191,151067.190865401
model_core_stage_0,1191,151067.190865401
model_core,1192,151091.018927434
model_core_stage_0,1192,151091.018927434
model_core,1193,151114.846989466
model_core_stage_0,1193,151114.846989466
model_core,1194,151138.675051499
model_core_stage_0,1194,151138.675051499
model_core,1195,151162.503113531
model_core_stage_0,1195,151162.503113531
model_core,1196,151186.331175564
model_core_stage_0,1196,151186.331175564
model_core,1197,151210.159237597
model_core_stage_0,1197,151210.159237597
model_core,1198,151233.987299629
model_core_stage_0,1198,151233.987299629
model_core,1199,151257.815361662
model_core_stage_0,1199,151257.815361662
model_core,1200,151281.643423694
model_core_stage_0,1200,151281.643423694
model_core,1201,151305.471485727
model_core_stage_0,1201,151305.471485727
model_core,1202,151329.299547759
model_core_stage_0,1202,151329.299547759
model_core,1203,151353.127609792
model_core_stage_0,1203,151353.127609792
model_core,1204,151376.955671825
model_core_stage_0,1204,151376.955671825
model_core,1205,151400.783733857
model_core_stage_0,1205,151400.783733857
model_core,1206,151424.611795890
model_core_stage_0,1206,151424.611795890
model_core,1207,151448.439857922
model_core_stage_0,1207,151448.439857922
model_core,1208,151472.267919955
model_core_stage_0,1208,151472.267919955
model_core,1209,151496.095981987
model_core_stage_0,1209,151496.095981987
model_core,1210,151519.924044020
model_core_stage_0,1210,151519.924044020
model_core,1211,151543.752106053
model_core_stage_0,1211,151543.752106053
model_core,1212,151567.580168085
model_core_stage_0,1212,151567.580168085
model_core,1213,151591.408230118
model_core_stage_0,1213,151591.408230118
model_core,1214,151615.236292150
model_core_stage_0,1214,151615.236292150
model_core,1215,151639.064354183
model_core_stage_0,1215,151639.064354183
model_core,1216,151662.892416215
model_core_stage_0,1216,151662.892416215
model_core,1217,151686.720478248
model_core_stage_0,1217,151686.720478248
model_core,1218,151710.548540281
model_core_stage_0,1218,151710.548540281
model_core,1219,151734.376602313
model_core_stage_0,1219,151734.376602313
model_core,1220,151758.204664346
model_core_stage_0,1220,151758.204664346
model_core,1221,151782.032726378
model_core_stage_0,1221,151782.032726378
model_core,1222,151805.860788411
model_core_stage_0,1222,151805.860788411
model_core,1223,151829.688850443
model_core_stage_0,1223,151829.688850443
model_core,1224,151853.516912476
model_core_stage_0,1224,151853.516912476
model_core,1225,151877.344974509
model_core_stage_0,1225,151877.344974509
model_core,1226,151901.173036541
model_core_stage_0,1226,151901.173036541
model_core,1227,151925.001098574
model_core_stage_0,1227,151925.001098574
model_core,1228,151948.829160606
model_core_stage_0,1228,151948.829160606
model_core,1229,151972.657222639
model_core_stage_0,1229,151972.657222639
model_core,1230,151996.485284671
model_core_stage_0,1230,151996.485284671
model_core,1231,152020.313346704
model_core_stage_0,1231,152020.313346704
model_core,1232,152044.141408737
model_core_stage_0,1232,152044.141408737
model_core,1233,152067.969470769
model_core_stage_0,1233,152067.969470769
model_core,1234,152091.797532802
model_core_stage_0,1234,152091.797532802
model_core,1235,152115.625594834
model_core_stage_0,1235,152115.625594834
model_core,1236,152139.453656867
model_core_stage_0,1236,152139.453656867
model_core,1237,152163.281718899
model_core_stage_0,1237,152163.281718899
model_core,1238,152187.109780932
model_core_stage_0,1238,152187.109780932
model_core,1239,152210.937842965
model_core_stage_0,1239,152210.937842965
model_core,1240,152234.765904997
model_core_stage_0,1240,152234.765904997
model_core,1241,152258.593967030
model_core_stage_0,1241,152258.593967030
model_core,1242,152282.422029062
model_core_stage_0,1242,152282.422029062
model_core,1243,152306.250091095
model_core_stage_0,1243,152306.250091095
model_core,1244,152330.078153127
model_core_stage_0,1244,152330.078153127
model_core,1245,152353.906215160
model_core_stage_0,1245,152353.906215160
model_core,1246,152377.734277193
model_core_stage_0,1246,152377.734277193
model_core,1247,152401.562339225
model_core_stage_0,1247,152401.562339225
model_core,1248,152425.390401258
model_core_stage_0,1248,152425.390401258
model_core,1249,152449.218463290
model_core_stage_0,1249,152449.218463290
model_core,1250,152473.046525323
model_core_stage_0,1250,152473.046525323
model_core,1251,152496.874587355
model_core_stage_0,1251,152496.874587355
model_core,1252,152520.702649388
model_core_stage_0,1252,152520.702649388
model_core,1253,152544.530711420
model_core_stage_0,1253,152544.530711421
model_core,1254,152568.358773453
model_core_stage_0,1254,152568.358773453
model_core,1255,152592.186835486
model_core_stage_0,1255,152592.186835486
model_core,1256,152616.014897518
model_core_stage_0,1256,152616.014897518
model_core,1257,152639.842959551
model_core_stage_0,1257,152639.842959551
model_core,1258,152663.671021583
model_core_stage_0,1258,152663.671021583
model_core,1259,152687.499083616
model_core_stage_0,1259,152687.499083616
model_core,1260,152711.327145648
model_core_stage_0,1260,152711.327145648
model_core,1261,152735.155207681
model_core_stage_0,1261,152735.155207681
model_core,1262,152758.983269714
model_core_stage_0,1262,152758.983269714
model_core,1263,152782.811331746
model_core_stage_0,1263,152782.811331746
model_core,1264,152806.639393779
model_core_stage_0,1264,152806.639393779
model_core,1265,152830.467455811
model_core_stage_0,1265,152830.467455811
model_core,1266,152854.295517844
model_core_stage_0,1266,152854.295517844
model_core,1267,152878.123579876
model_core_stage_0,1267,152878.123579876
model_core,1268,152901.951641909
model_core_stage_0,1268,152901.951641909
model_core,1269,152925.779703942
model_core_stage_0,1269,152925.779703942
model_core,1270,152949.607765974
model_core_stage_0,1270,152949.607765974
model_core,1271,152973.435828007
model_core_stage_0,1271,152973.435828007
model_core,1272,152997.263890039
model_core_stage_0,1272,152997.263890039
model_core,1273,153021.091952072
model_core_stage_0,1273,153021.091952072
model_core,1274,153044.920014104
model_core_stage_0,1274,153044.920014104
model_core,1275,153068.748076137
model_core_stage_0,1275,153068.748076137
model_core,1276,153092.576138170
model_core_stage_0,1276,153092.576138170
model_core,1277,153116.404200202
model_core_stage_0,1277,153116.404200202
model_core,1278,153140.232262235
model_core_stage_0,1278,153140.232262235
model_core,1279,153164.060324267
model_core_stage_0,1279,153164.060324267
model_core,1280,153187.888386300
model_core_stage_0,1280,153187.888386300
model_core,1281,153211.716448332
model_core_stage_0,1281,153211.716448332
model_core,1282,153235.544510365
model_core_stage_0,1282,153235.544510365
model_core,1283,153259.372572397
model_core_stage_0,1283,153259.372572397
model_core,1284,153283.200634430
model_core_stage_0,1284,153283.200634430
model_core,1285,153307.028696463
model_core_stage_0,1285,153307.028696463
model_core,1286,153330.856758495
model_core_stage_0,1286,153330.856758495
model_core,1287,153354.684820528
model_core_stage_0,1287,153354.684820528
model_core,1288,153378.512882560
model_core_stage_0,1288,153378.512882560
model_core,1289,153402.340944593
model_core_stage_0,1289,153402.340944593
model_core,1290,153426.169006625
model_core_stage_0,1290,153426.169006625
model_core,1291,153449.997068658
model_core_stage_0,1291,153449.997068658
model_core,1292,153473.825130691
model_core_stage_0,1292,153473.825130691
model_core,1293,153497.653192723
model_core_stage_0,1293,153497.653192723
model_core,1294,153521.481254756
model_core_stage_0,1294,153521.481254756
model_core,1295,153545.309316788
model_core_stage_0,1295,153545.309316788
model_core,1296,153569.137378821
model_core_stage_0,1296,153569.137378821
model_core,1297,153592.965440853
model_core_stage_0,1297,153592.965440853
model_core,1298,153616.793502886
model_core_stage_0,1298,153616.793502886
model_core,1299,153640.621564919
model_core_stage_0,1299,153640.621564919
model_core,1300,153664.449626951
model_core_stage_0,1300,153664.449626951
model_core,1301,153688.277688984
model_core_stage_0,1301,153688.277688984
model_core,1302,153712.105751016
model_core_stage_0,1302,153712.105751016
model_core,1303,153735.933813049
model_core_stage_0,1303,153735.933813049
model_core,1304,153759.761875081
model_core_stage_0,1304,153759.761875081
model_core,1305,153783.589937114
model_core_stage_0,1305,153783.589937114
model_core,1306,153807.417999147
model_core_stage_0,1306,153807.417999147
model_core,1307,153831.246061179
model_core_stage_0,1307,153831.246061179
model_core,1308,153855.074123212
model_core_stage_0,1308,153855.074123212
model_core,1309,153878.902185244
model_core_stage_0,1309,153878.902185244
model_core,1310,153902.730247277
model_core_stage_0,1310,153902.730247277
model_core,1311,153926.558309309
model_core_stage_0,1311,153926.558309309
model_core,1312,153950.386371342
model_core_stage_0,1312,153950.386371342
model_core,1313,153974.214433374
model_core_stage_0,1313,153974.214433374
model_core,1314,153998.042495407
model_core_stage_0,1314,153998.042495407
model_core,1315,154021.870557440
model_core_stage_0,1315,154021.870557440
model_core,1316,154045.698619472
model_core_stage_0,1316,154045.698619472
model_core,1317,154069.526681505
model_core_stage_0,1317,154069.526681505
model_core,1318,154093.354743537
model_core_stage_0,1318,154093.354743537
model_core,1319,154117.182805570
model_core_stage_0,1319,154117.182805570
model_core,1320,154141.010867602
model_core_stage_0,1320,154141.010867602
model_core,1321,154164.838929635
model_core_stage_0,1321,154164.838929635
model_core,1322,154188.666991668
model_core_stage_0,1322,154188.666991668
model_core,1323,154212.495053700
model_core_stage_0,1323,154212.495053700
model_core,1324,154236.323115733
model_core_stage_0,1324,154236.323115733
model_core,1325,154260.151177765
model_core_stage_0,1325,154260.151177765
model_core,1326,154283.979239798
model_core_stage_0,1326,154283.979239798
model_core,1327,154307.807301830
model_core_stage_0,1327,154307.807301830
model_core,1328,154331.635363863
model_core_stage_0,1328,154331.635363863
model_core,1329,154355.463425896
model_core_stage_0,1329,154355.463425896
model_core,1330,154379.291487928
model_core_stage_0,1330,154379.291487928
model_core,1331,154403.119549961
model_core_stage_0,1331,154403.119549961
model_core,1332,154426.947611993
model_core_stage_0,1332,154426.947611993
model_core,1333,154450.775674026
model_core_stage_0,1333,154450.775674026
model_core,1334,154474.603736058
model_core_stage_0,1334,154474.603736058
model_core,1335,154498.431798091
model_core_stage_0,1335,154498.431798091
model_core,1336,154522.259860124
model_core_stage_0,1336,154522.259860124
model_core,1337,154546.087922156
model_core_stage_0,1337,154546.087922156
model_core,1338,154569.915984189
model_core_stage_0,1338,154569.915984189
model_core,1339,154593.744046221
model_core_stage_0,1339,154593.744046221
model_core,1340,154617.572108254
model_core_stage_0,1340,154617.572108254
model_core,1341,154641.400170286
model_core_stage_0,1341,154641.400170286
model_core,1342,154665.228232319
model_core_stage_0,1342,154665.228232319
model_core,1343,154689.056294351
model_core_stage_0,1343,154689.056294351
model_core,1344,154712.884356384
model_core_stage_0,1344,154712.884356384
model_core,1345,154736.712418417
model_core_stage_0,1345,154736.712418417
model_core,1346,154760.540480449
model_core_stage_0,1346,154760.540480449
model_core,1347,154784.368542482
model_core_stage_0,1347,154784.368542482
model_core,1348,154808.196604514
model_core_stage_0,1348,154808.196604514
model_core,1349,154832.024666547
model_core_stage_0,1349,154832.024666547
model_core,1350,154855.852728579
model_core_stage_0,1350,154855.852728579
model_core,1351,154879.680790612
model_core_stage_0,1351,154879.680790612
model_core,1352,154903.508852645
model_core_stage_0,1352,154903.508852645
model_core,1353,154927.336914677
model_core_stage_0,1353,154927.336914677
model_core,1354,154951.164976710
model_core_stage_0,1354,154951.164976710
model_core,1355,154974.993038742
model_core_stage_0,1355,154974.993038742
model_core,1356,154998.821100775
model_core_stage_0,1356,154998.821100775
model_core,1357,155022.649162807
model_core_stage_0,1357,155022.649162807
model_core,1358,155046.477224840
model_core_stage_0,1358,155046.477224840
model_core,1359,155070.305286873
model_core_stage_0,1359,155070.305286873
model_core,1360,155094.133348905
model_core_stage_0,1360,155094.133348905
model_core,1361,155117.961410938
model_core_stage_0,1361,155117.961410938
model_core,1362,155141.789472970
model_core_stage_0,1362,155141.789472970
model_core,1363,155165.617535003
model_core_stage_0,1363,155165.617535003
model_core,1364,155189.445597035
model_core_stage_0,1364,155189.445597035
model_core,1365,155213.273659068
model_core_stage_0,1365,155213.273659068
model_core,1366,155237.101721101
model_core_stage_0,1366,155237.101721101
model_core,1367,155260.929783133
model_core_stage_0,1367,155260.929783133
model_core,1368,155284.757845166
model_core_stage_0,1368,155284.757845166
model_core,1369,155308.585907198
model_core_stage_0,1369,155308.585907198
model_core,1370,155332.413969231
model_core_stage_0,1370,155332.413969231
model_core,1371,155356.242031263
model_core_stage_0,1371,155356.242031263
model_core,1372,155380.070093296
model_core_stage_0,1372,155380.070093296
model_core,1373,155403.898155328
model_core_stage_0,1373,155403.898155328
model_core,1374,155427.726217361
model_core_stage_0,1374,155427.726217361
model_core,1375,155451.554279394
model_core_stage_0,1375,155451.554279394
model_core,1376,155475.382341426
model_core_stage_0,1376,155475.382341426
model_core,1377,155499.210403459
model_core_stage_0,1377,155499.210403459
model_core,1378,155523.038465491
model_core_stage_0,1378,155523.038465491
model_core,1379,155546.866527524
model_core_stage_0,1379,155546.866527524
