layer,sequences,time_us
model_core,1010,198434.427148085
model_core_stage_0,1010,198434.427148085
model_core,1011,198464.354548344
model_core_stage_0,1011,198464.354548344
model_core,1012,198494.281948599
model_core_stage_0,1012,198494.281948599
model_core,1013,198524.209348850
model_core_stage_0,1013,198524.209348850
model_core,1014,198554.136749098
model_core_stage_0,1014,198554.136749098
model_core,1015,198584.064149341
model_core_stage_0,1015,198584.064149341
model_core,1016,198613.991549580
model_core_stage_0,1016,198613.991549580
model_core,1017,198643.918949816
model_core_stage_0,1017,198643.918949816
model_core,1018,198673.846350049
model_core_stage_0,1018,198673.846350049
model_core,1019,198703.773750277
model_core_stage_0,1019,198703.773750277
model_core,1020,198733.701150503
model_core_stage_0,1020,198733.701150503
model_core,1021,198763.628550725
model_core_stage_0,1021,198763.628550725
model_core,1022,198793.555950944
model_core_stage_0,1022,198793.555950944
model_core,1023,198823.483351160
model_core_stage_0,1023,198823.483351160
model_core,1024,198853.410751372
model_core_stage_0,1024,198853.410751372
model_core,1025,198883.338151582
model_core_stage_0,1025,198883.338151582
model_core,1026,198913.265551788
model_core_stage_0,1026,198913.265551788
model_core,1027,198943.192951992
model_core_stage_0,1027,198943.192951992
model_core,1028,198973.120352193
model_core_stage_0,1028,198973.120352193
model_core,1029,199003.047752391
model_core_stage_0,1029,199003.047752391
model_core,1030,199032.975152587
model_core_stage_0,1030,199032.975152587
model_core,1031,199062.902552780
model_core_stage_0,1031,199062.902552780
model_core,1032,199092.829952970
model_core_stage_0,1032,199092.829952970
model_core,1033,199122.757353158
model_core_stage_0,1033,199122.757353158
model_core,1034,199152.684753343
model_core_stage_0,1034,199152.684753343
model_core,1035,199182.612153526
model_core_stage_0,1035,199182.612153526
model_core,1036,199212.539553707
model_core_stage_0,1036,199212.539553707
model_core,1037,199242.466953885
model_core_stage_0,1037,199242.466953885
model_core,1038,199272.394354061
model_core_stage_0,1038,199272.394354061
model_core,1039,199302.321754235
model_core_stage_0,1039,199302.321754235
model_core,1040,199332.249154407
model_core_stage_0,1040,199332.249154407
model_core,1041,199362.176554577
model_core_stage_0,1041,199362.176554577
model_core,1042,199392.103954744
model_core_stage_0,1042,199392.103954744
model_core,1043,199422.031354910
model_core_stage_0,1043,199422.031354910
model_core,1044,199451.958755074
model_core_stage_0,1044,199451.958755074
model_core,1045,199481.886155236
model_core_stage_0,1045,199481.886155236
model_core,1046,199511.813555396
model_core_stage_0,1046,199511.813555396
model_core,1047,199541.740955554
model_core_stage_0,1047,199541.740955554
model_core,1048,199571.668355711
model_core_stage_0,1048,199571.668355711
model_core,1049,199601.595755865
model_core_stage_0,1049,199601.595755865
model_core,1050,199631.523156019
model_core_stage_0,1050,199631.523156019
model_core,1051,199661.450556170
model_core_stage_0,1051,199661.450556170
model_core,1052,199691.377956320
model_core_stage_0,1052,199691.377956320
model_core,1053,199721.305356468
model_core_stage_0,1053,199721.305356468
model_core,1054,199751.232756615
model_core_stage_0,1054,199751.232756615
model_core,1055,199781.160156760
model_core_stage_0,1055,199781.160156760
model_core,1056,199811.087556904
model_core_stage_0,1056,199811.087556904
model_core,1057,199841.014957046
model_core_stage_0,1057,199841.014957046
model_core,1058,199870.942357187
model_core_stage_0,1058,199870.942357187
model_core,1059,199900.869757327
model_core_stage_0,1059,199900.869757327
model_core,1060,199930.797157465
model_core_stage_0,1060,199930.797157465
model_core,1061,199960.724557602
model_core_stage_0,1061,199960.724557602
model_core,1062,199990.651957738
model_core_stage_0,1062,199990.651957738
model_core,1063,200020.579357872
model_core_stage_0,1063,200020.579357872
model_core,1064,200050.506758006
model_core_stage_0,1064,200050.506758006
model_core,1065,200080.434158138
model_core_stage_0,1065,200080.434158138
model_core,1066,200110.361558269
model_core_stage_0,1066,200110.361558269
model_core,1067,200140.288958398
model_core_stage_0,1067,200140.288958399
model_core,1068,200170.216358527
model_core_stage_0,1068,200170.216358527
model_core,1069,200200.143758655
model_core_stage_0,1069,200200.143758655
model_core,1070,200230.071158781
model_core_stage_0,1070,200230.071158781
model_core,1071,200259.998558907
model_core_stage_0,1071,200259.998558907
model_core,1072,200289.925959032
model_core_stage_0,1072,200289.925959032
model_core,1073,200319.853359155
model_core_stage_0,1073,200319.853359155
model_core,1074,200349.780759278
model_core_stage_0,1074,200349.780759278
model_core,1075,200379.708159399
model_core_stage_0,1075,200379.708159399
model_core,1076,200409.635559520
model_core_stage_0,1076,200409.635559520
model_core,1077,200439.562959640
model_core_stage_0,1077,200439.562959640
model_core,1078,200469.490359759
model_core_stage_0,1078,200469.490359759
model_core,1079,200499.417759877
model_core_stage_0,1079,200499.417759877
model_core,1080,200529.345159994
model_core_stage_0,1080,200529.345159994
model_core,1081,200559.272560111
model_core_stage_0,1081,200559.272560111
model_core,1082,200589.199960227
model_core_stage_0,1082,200589.199960227
model_core,1083,200619.127360342
model_core_stage_0,1083,200619.127360342
model_core,1084,200649.054760456
model_core_stage_0,1084,200649.054760456
model_core,1085,200678.982160569
model_core_stage_0,1085,200678.982160569
model_core,1086,200708.909560682
model_core_stage_0,1086,200708.909560682
model_core,1087,200738.836960794
model_core_stage_0,1087,200738.836960794
model_core,1088,200768.764360905
model_core_stage_0,1088,200768.764360905
model_core,1089,200798.691761016
model_core_stage_0,1089,200798.691761016
model_core,1090,200828.619161126
model_core_stage_0,1090,200828.619161126
model_core,1091,200858.546561235
model_core_stage_0,1091,200858.546561235
model_core,1092,200888.473961344
model_core_stage_0,1092,200888.473961344
model_core,1093,200918.401361452
model_core_stage_0,1093,200918.401361452
model_core,1094,200948.328761560
model_core_stage_0,1094,200948.328761560
model_core,1095,200978.256161667
model_core_stage_0,1095,200978.256161667
model_core,1096,201008.183561773
model_core_stage_0,1096,201008.183561773
model_core,1097,201038.110961879
model_core_stage_0,1097,201038.110961879
model_core,1098,201068.038361984
model_core_stage_0,1098,201068.038361984
model_core,1099,201097.965762089
model_core_stage_0,1099,201097.965762089
model_core,1100,201127.893162193
model_core_stage_0,1100,201127.893162193
model_core,1101,201157.820562297
model_core_stage_0,1101,201157.820562297
model_core,1102,201187.747962400
model_core_stage_0,1102,201187.747962400
model_core,1103,201217.675362503
model_core_stage_0,1103,201217.675362503
model_core,1104,201247.602762605
model_core_stage_0,1104,201247.602762605
model_core,1105,201277.530162707
model_core_stage_0,1105,201277.530162707
model_core,1106,201307.457562808
model_core_stage_0,1106,201307.457562808
model_core,1107,201337.384962909
model_core_stage_0,1107,201337.384962909
model_core,1108,201367.312363010
model_core_stage_0,1108,201367.312363010
model_core,1109,201397.239763110
model_core_stage_0,1109,201397.239763110
model_core,1110,201427.167163209
model_core_stage_0,1110,201427.167163209
model_core,1111,201457.094563308
model_core_stage_0,1111,201457.094563308
model_core,1112,201487.021963407
model_core_stage_0,1112,201487.021963407
model_core,1113,201516.949363506
model_core_stage_0,1113,201516.949363506
model_core,1114,201546.876763604
model_core_stage_0,1114,201546.876763604
model_core,1115,201576.804163702
model_core_stage_0,1115,201576.804163702
model_core,1116,201606.731563799
model_core_stage_0,1116,201606.731563799
model_core,1117,201636.658963896
model_core_stage_0,1117,201636.658963896
model_core,1118,201666.586363993
model_core_stage_0,1118,201666.586363993
model_core,1119,201696.513764089
model_core_stage_0,1119,201696.513764089
model_core,1120,201726.441164185
model_core_stage_0,1120,201726.441164185
model_core,1121,201756.368564281
model_core_stage_0,1121,201756.368564281
model_core,1122,201786.295964376
model_core_stage_0,1122,201786.295964376
model_core,1123,201816.223364471
model_core_stage_0,1123,201816.223364471
model_core,1124,201846.150764566
model_core_stage_0,1124,201846.150764566
model_core,1125,201876.078164661
model_core_stage_0,1125,201876.078164660
model_core,1126,201906.005564755
model_core_stage_0,1126,201906.005564755
model_core,1127,201935.932964849
model_core_stage_0,1127,201935.932964849
model_core,1128,201965.860364942
model_core_stage_0,1128,201965.860364942
model_core,1129,201995.787765036
model_core_stage_0,1129,201995.787765036
model_core,1130,202025.715165129
model_core_stage_0,1130,202025.715165129
model_core,1131,202055.642565222
model_core_stage_0,1131,202055.642565222
model_core,1132,202085.569965314
model_core_stage_0,1132,202085.569965314
model_core,1133,202115.497365407
model_core_stage_0,1133,202115.497365407
model_core,1134,202145.424765499
model_core_stage_0,1134,202145.424765499
model_core,1135,202175.352165591
model_core_stage_0,1135,202175.352165591
model_core,1136,202205.279565683
model_core_stage_0,1136,202205.279565683
model_core,1137,202235.206965774
model_core_stage_0,1137,202235.206965774
model_core,1138,202265.134365866
model_core_stage_0,1138,202265.134365866
model_core,1139,202295.061765957
model_core_stage_0,1139,202295.061765957
model_core,1140,202324.989166048
model_core_stage_0,1140,202324.989166048
model_core,1141,202354.916566138
model_core_stage_0,1141,202354.916566138
model_core,1142,202384.843966229
model_core_stage_0,1142,202384.843966229
model_core,1143,202414.771366319
model_core_stage_0,1143,202414.771366319
model_core,1144,202444.698766409
model_core_stage_0,1144,202444.698766409
model_core,1145,202474.626166499
model_core_stage_0,1145,202474.626166499
model_core,1146,202504.553566589
model_core_stage_0,1146,202504.553566589
model_core,1147,202534.480966679
model_core_stage_0,1147,202534.480966679
model_core,1148,202564.408366768
model_core_stage_0,1148,202564.408366768
model_core,1149,202594.335766857
model_core_stage_0,1149,202594.335766857
model_core,1150,202624.263166946
model_core_stage_0,1150,202624.263166946
model_core,1151,202654.190567035
model_core_stage_0,1151,202654.190567035
model_core,1152,202684.117967124
model_core_stage_0,1152,202684.117967124
model_core,1153,202714.045367213
model_core_stage_0,1153,202714.045367213
model_core,1154,202743.972767301
model_core_stage_0,1154,202743.972767301
model_core,1155,202773.900167390
model_core_stage_0,1155,202773.900167390
model_core,1156,202803.827567478
model_core_stage_0,1156,202803.827567478
model_core,1157,202833.754967566
model_core_stage_0,1157,202833.754967566
model_core,1158,202863.682367654
model_core_stage_0,1158,202863.682367654
model_core,1159,202893.609767742
model_core_stage_0,1159,202893.609767742
model_core,1160,202923.537167829
model_core_stage_0,1160,202923.537167829
model_core,1161,202953.464567917
model_core_stage_0,1161,202953.464567917
model_core,1162,202983.391968004
model_core_stage_0,1162,202983.391968004
model_core,1163,203013.319368092
model_core_stage_0,1163,203013.319368092
model_core,1164,203043.246768179
model_core_stage_0,1164,203043.246768179
model_core,1165,203073.174168266
model_core_stage_0,1165,203073.174168266
model_core,1166,203103.101568353
model_core_stage_0,1166,203103.101568353
model_core,1167,203133.028968440
model_core_stage_0,1167,203133.028968440
model_core,1168,203162.956368527
model_core_stage_0,1168,203162.956368527
model_core,1169,203192.883768613
model_core_stage_0,1169,203192.883768613
model_core,1170,203222.811168700
model_core_stage_0,1170,203222.811168700
model_core,1171,203252.738568787
model_core_stage_0,1171,203252.738568787
model_core,1172,203282.665968873
model_core_stage_0,1172,203282.665968873
model_core,1173,203312.593368959
model_core_stage_0,1173,203312.593368959
model_core,1174,203342.520769045
model_core_stage_0,1174,203342.520769045
model_core,1175,203372.448169131
model_core_stage_0,1175,203372.448169132
model_core,1176,203402.375569217
model_core_stage_0,1176,203402.375569217
model_core,1177,203432.302969303
model_core_stage_0,1177,203432.302969303
model_core,1178,203462.230369389
model_core_stage_0,1178,203462.230369389
model_core,1179,203492.157769475
model_core_stage_0,1179,203492.157769475
model_core,1180,203522.085169561
model_core_stage_0,1180,203522.085169561
model_core,1181,203552.012569646
model_core_stage_0,1181,203552.012569646
model_core,1182,203581.939969732
model_core_stage_0,1182,203581.939969732
model_core,1183,203611.867369817
model_core_stage_0,1183,203611.867369817
model_core,1184,203641.794769903
model_core_stage_0,1184,203641.794769903
model_core,1185,203671.722169988
model_core_stage_0,1185,203671.722169988
model_core,1186,203701.649570073
model_core_stage_0,1186,203701.649570073
model_core,1187,203731.576970158
model_core_stage_0,1187,203731.576970158
model_core,1188,203761.504370244
model_core_stage_0,1188,203761.504370244
model_core,1189,203791.431770329
model_core_stage_0,1189,203791.431770329
model_core,1190,203821.359170414
model_core_stage_0,1190,203821.359170414
model_core,1191,203851.286570499
model_core_stage_0,1191,203851.286570499
model_core,1192,203881.213970583
model_core_stage_0,1192,203881.213970584
model_core,1193,203911.141370668
model_core_stage_0,1193,203911.141370668
model_core,1194,203941.068770753
model_core_stage_0,1194,203941.068770753
model_core,1195,203970.996170838
model_core_stage_0,1195,203970.996170838
model_core,1196,204000.923570922
model_core_stage_0,1196,204000.923570922
model_core,1197,204030.850971007
model_core_stage_0,1197,204030.850971007
model_core,1198,204060.778371092
model_core_stage_0,1198,204060.778371092
model_core,1199,204090.705771176
model_core_stage_0,1199,204090.705771176
model_core,1200,204120.633171260
model_core_stage_0,1200,204120.633171260
model_core,1201,204150.560571345
model_core_stage_0,1201,204150.560571345
model_core,1202,204180.487971429
model_core_stage_0,1202,204180.487971429
model_core,1203,204210.415371514
model_core_stage_0,1203,204210.415371514
model_core,1204,204240.342771598
model_core_stage_0,1204,204240.342771598
model_core,1205,204270.270171682
model_core_stage_0,1205,204270.270171682
model_core,1206,204300.197571766
model_core_stage_0,1206,204300.197571766
model_core,1207,204330.124971850
model_core_stage_0,1207,204330.124971850
model_core,1208,204360.052371934
model_core_stage_0,1208,204360.052371934
model_core,1209,204389.979772018
model_core_stage_0,1209,204389.979772018
model_core,1210,204419.907172102
model_core_stage_0,1210,204419.907172102
model_core,1211,204449.834572186
model_core_stage_0,1211,204449.834572186
model_core,1212,204479.761972270
model_core_stage_0,1212,204479.761972270
model_core,1213,204509.689372354
model_core_stage_0,1213,204509.689372354
model_core,1214,204539.616772438
model_core_stage_0,1214,204539.616772438
model_core,1215,204569.544172522
model_core_stage_0,1215,204569.544172522
model_core,1216,204599.471572606
model_core_stage_0,1216,204599.471572606
model_core,1217,204629.398972689
model_core_stage_0,1217,204629.398972689
model_core,1218,204659.326372773
model_core_stage_0,1218,204659.326372773
model_core,1219,204689.253772857
model_core_stage_0,1219,204689.253772857
model_core,1220,204719.181172940
model_core_stage_0,1220,204719.181172940
model_core,1221,204749.108573024
model_core_stage_0,1221,204749.108573024
model_core,1222,204779.035973108
model_core_stage_0,1222,204779.035973108
model_core,1223,204808.963373191
model_core_stage_0,1223,204808.963373191
model_core,1224,204838.890773275
model_core_stage_0,1224,204838.890773275
model_core,1225,204868.818173358
model_core_stage_0,1225,204868.818173358
model_core,1226,204898.745573442
model_core_stage_0,1226,204898.745573442
model_core,1227,204928.672973525
model_core_stage_0,1227,204928.672973525
model_core,1228,204958.600373609
model_core_stage_0,1228,204958.600373609
model_core,1229,204988.527773692
model_core_stage_0,1229,204988.527773692
model_core,1230,205018.455173775
model_core_stage_0,1230,205018.455173775
model_core,1231,205048.382573859
model_core_stage_0,1231,205048.382573859
model_core,1232,205078.309973942
model_core_stage_0,1232,205078.309973942
model_core,1233,205108.237374025
model_core_stage_0,1233,205108.237374025
model_core,1234,205138.164774109
model_core_stage_0,1234,205138.164774109
model_core,1235,205168.092174192
model_core_stage_0,1235,205168.092174192
model_core,1236,205198.019574275
model_core_stage_0,1236,205198.019574275
model_core,1237,205227.946974358
model_core_stage_0,1237,205227.946974358
model_core,1238,205257.874374442
model_core_stage_0,1238,205257.874374442
model_core,1239,205287.801774525
model_core_stage_0,1239,205287.801774525
model_core,1240,205317.729174608
model_core_stage_0,1240,205317.729174608
model_core,1241,205347.656574691
model_core_stage_0,1241,205347.656574691
model_core,1242,205377.583974774
model_core_stage_0,1242,205377.583974774
model_core,1243,205407.511374857
model_core_stage_0,1243,205407.511374857
model_core,1244,205437.438774940
model_core_stage_0,1244,205437.438774941
model_core,1245,205467.366175024
model_core_stage_0,1245,205467.366175024
model_core,1246,205497.293575107
model_core_stage_0,1246,205497.293575107
model_core,1247,205527.220975190
model_core_stage_0,1247,205527.220975190
model_core,1248,205557.148375273
model_core_stage_0,1248,205557.148375273
model_core,1249,205587.075775356
model_core_stage_0,1249,205587.075775356
model_core,1250,205617.003175439
model_core_stage_0,1250,205617.003175439
model_core,1251,205646.930575522
model_core_stage_0,1251,205646.930575522
model_core,1252,205676.857975605
model_core_stage_0,1252,205676.857975605
model_core,1253,205706.785375688
model_core_stage_0,1253,205706.785375688
model_core,1254,205736.712775771
model_core_stage_0,1254,205736.712775771
model_core,1255,205766.640175853
model_core_stage_0,1255,205766.640175853
model_core,1256,205796.567575936
model_core_stage_0,1256,205796.567575936
model_core,1257,205826.494976019
model_core_stage_0,1257,205826.494976019
model_core,1258,205856.422376102
model_core_stage_0,1258,205856.422376102
model_core,1259,205886.349776185
model_core_stage_0,1259,205886.349776185
model_core,1260,205916.277176268
model_core_stage_0,1260,205916.277176268
model_core,1261,205946.204576351
model_core_stage_0,1261,205946.204576351
model_core,1262,205976.131976434
model_core_stage_0,1262,205976.131976434
model_core,1263,206006.059376516
model_core_stage_0,1263,206006.059376516
model_core,1264,206035.986776599
model_core_stage_0,1264,206035.986776599
model_core,1265,206065.914176682
model_core_stage_0,1265,206065.914176682
model_core,1266,206095.841576765
model_core_stage_0,1266,206095.841576765
model_core,1267,206125.768976848
model_core_stage_0,1267,206125.768976848
model_core,1268,206155.696376930
model_core_stage_0,1268,206155.696376930
model_core,1269,206185.623777013
model_core_stage_0,1269,206185.623777013
model_core,1270,206215.551177096
model_core_stage_0,1270,206215.551177096
model_core,1271,206245.478577179
model_core_stage_0,1271,206245.478577179
model_core,1272,206275.405977261
model_core_stage_0,1272,206275.405977261
model_core,1273,206305.333377344
model_core_stage_0,1273,206305.333377344
model_core,1274,206335.260777427
model_core_stage_0,1274,206335.260777427
model_core,1275,206365.188177510
model_core_stage_0,1275,206365.188177510
model_core,1276,206395.115577592
model_core_stage_0,1276,206395.115577592
model_core,1277,206425.042977675
model_core_stage_0,1277,206425.042977675
model_core,1278,206454.970377758
model_core_stage_0,1278,206454.970377758
model_core,1279,206484.897777840
model_core_stage_0,1279,206484.897777840
model_core,1280,206514.825177923
model_core_stage_0,1280,206514.825177923
model_core,1281,206544.752578006
model_core_stage_0,1281,206544.752578006
model_core,1282,206574.679978088
model_core_stage_0,1282,206574.679978088
model_core,1283,206604.607378171
model_core_stage_0,1283,206604.607378171
model_core,1284,206634.534778254
model_core_stage_0,1284,206634.534778254
model_core,1285,206664.462178336
model_core_stage_0,1285,206664.462178336
model_core,1286,206694.389578419
model_core_stage_0,1286,206694.389578419
model_core,1287,206724.316978501
model_core_stage_0,1287,206724.316978502
model_core,1288,206754.244378584
model_core_stage_0,1288,206754.244378584
model_core,1289,206784.171778667
model_core_stage_0,1289,206784.171778667
model_core,1290,206814.099178749
model_core_stage_0,1290,206814.099178749
model_core,1291,206844.026578832
model_core_stage_0,1291,206844.026578832
model_core,1292,206873.953978915
model_core_stage_0,1292,206873.953978915
model_core,1293,206903.881378997
model_core_stage_0,1293,206903.881378997
model_core,1294,206933.808779080
model_core_stage_0,1294,206933.808779080
model_core,1295,206963.736179162
model_core_stage_0,1295,206963.736179162
model_core,1296,206993.663579245
model_core_stage_0,1296,206993.663579245
model_core,1297,207023.590979327
model_core_stage_0,1297,207023.590979327
model_core,1298,207053.518379410
model_core_stage_0,1298,207053.518379410
model_core,1299,207083.445779492
model_core_stage_0,1299,207083.445779492
model_core,1300,207113.373179575
model_core_stage_0,1300,207113.373179575
model_core,1301,207143.300579658
model_core_stage_0,1301,207143.300579658
model_core,1302,207173.227979740
model_core_stage_0,1302,207173.227979740
model_core,1303,207203.155379823
model_core_stage_0,1303,207203.155379823
model_core,1304,207233.082779905
model_core_stage_0,1304,207233.082779905
model_core,1305,207263.010179988
model_core_stage_0,1305,207263.010179988
model_core,1306,207292.937580070
model_core_stage_0,1306,207292.937580070
model_core,1307,207322.864980153
model_core_stage_0,1307,207322.864980153
model_core,1308,207352.792380235
model_core_stage_0,1308,207352.792380235
model_core,1309,207382.719780318
model_core_stage_0,1309,207382.719780318
model_core,1310,207412.647180400
model_core_stage_0,1310,207412.647180400
model_core,1311,207442.574580483
model_core_stage_0,1311,207442.574580483
model_core,1312,207472.501980565
model_core_stage_0,1312,207472.501980565
model_core,1313,207502.429380648
model_core_stage_0,1313,207502.429380648
model_core,1314,207532.356780730
model_core_stage_0,1314,207532.356780730
model_core,1315,207562.284180813
model_core_stage_0,1315,207562.284180813
model_core,1316,207592.211580895
model_core_stage_0,1316,207592.211580895
model_core,1317,207622.138980978
model_core_stage_0,1317,207622.138980978
model_core,1318,207652.066381060
model_core_stage_0,1318,207652.066381060
model_core,1319,207681.993781143
model_core_stage_0,1319,207681.993781143
model_core,1320,207711.921181225
model_core_stage_0,1320,207711.921181225
model_core,1321,207741.848581308
model_core_stage_0,1321,207741.848581308
model_core,1322,207771.775981390
model_core_stage_0,1322,207771.775981390
model_core,1323,207801.703381473
model_core_stage_0,1323,207801.703381473
model_core,1324,207831.630781555
model_core_stage_0,1324,207831.630781555
model_core,1325,207861.558181638
model_core_stage_0,1325,207861.558181638
model_core,1326,207891.485581720
model_core_stage_0,1326,207891.485581720
model_core,1327,207921.412981802
model_core_stage_0,1327,207921.412981802
model_core,1328,207951.340381885
model_core_stage_0,1328,207951.340381885
model_core,1329,207981.267781967
model_core_stage_0,1329,207981.267781967
model_core,1330,208011.195182050
model_core_stage_0,1330,208011.195182050
model_core,1331,208041.122582132
model_core_stage_0,1331,208041.122582132
model_core,1332,208071.049982215
model_core_stage_0,1332,208071.049982215
model_core,1333,208100.977382297
model_core_stage_0,1333,208100.977382297
model_core,1334,208130.904782380
model_core_stage_0,1334,208130.904782380
model_core,1335,208160.832182462
model_core_stage_0,1335,208160.832182462
model_core,1336,208190.759582544
model_core_stage_0,1336,208190.759582544
model_core,1337,208220.686982627
model_core_stage_0,1337,208220.686982627
model_core,1338,208250.614382709
model_core_stage_0,1338,208250.614382709
model_core,1339,208280.541782792
model_core_stage_0,1339,208280.541782792
model_core,1340,208310.469182874
model_core_stage_0,1340,208310.469182874
model_core,1341,208340.396582957
model_core_stage_0,1341,208340.396582957
model_core,1342,208370.323983039
model_core_stage_0,1342,208370.323983039
model_core,1343,208400.251383121
model_core_stage_0,1343,208400.251383121
model_core,1344,208430.178783204
model_core_stage_0,1344,208430.178783204
model_core,1345,208460.106183286
model_core_stage_0,1345,208460.106183286
model_core,1346,208490.033583369
model_core_stage_0,1346,208490.033583369
model_core,1347,208519.960983451
model_core_stage_0,1347,208519.960983451
model_core,1348,208549.888383534
model_core_stage_0,1348,208549.888383534
model_core,1349,208579.815783616
model_core_stage_0,1349,208579.815783616
model_core,1350,208609.743183698
model_core_stage_0,1350,208609.743183698
model_core,1351,208639.670583781
model_core_stage_0,1351,208639.670583781
model_core,1352,208669.597983863
model_core_stage_0,1352,208669.597983863
model_core,1353,208699.525383946
model_core_stage_0,1353,208699.525383946
model_core,1354,208729.452784028
model_core_stage_0,1354,208729.452784028
model_core,1355,208759.380184110
model_core_stage_0,1355,208759.380184110
model_core,1356,208789.307584193
model_core_stage_0,1356,208789.307584193
model_core,1357,208819.234984275
model_core_stage_0,1357,208819.234984275
model_core,1358,208849.162384358
model_core_stage_0,1358,208849.162384358
model_core,1359,208879.089784440
model_core_stage_0,1359,208879.089784440
model_core,1360,208909.017184522
model_core_stage_0,1360,208909.017184522
model_core,1361,208938.944584605
model_core_stage_0,1361,208938.944584605
model_core,1362,208968.871984687
model_core_stage_0,1362,208968.871984687
model_core,1363,208998.799384770
model_core_stage_0,1363,208998.799384770
model_core,1364,209028.726784852
model_core_stage_0,1364,209028.726784852
model_core,1365,209058.654184934
model_core_stage_0,1365,209058.654184934
model_core,1366,209088.581585017
model_core_stage_0,1366,209088.581585017
model_core,1367,209118.508985099
model_core_stage_0,1367,209118.508985099
model_core,1368,209148.436385182
model_core_stage_0,1368,209148.436385182
model_core,1369,209178.363785264
model_core_stage_0,1369,209178.363785264
model_core,1370,209208.291185346
model_core_stage_0,1370,209208.291185346
model_core,1371,209238.218585429
model_core_stage_0,1371,209238.218585429
model_core,1372,209268.145985511
model_core_stage_0,1372,209268.145985511
model_core,1373,209298.073385594
model_core_stage_0,1373,209298.073385594
model_core,1374,209328.000785676
model_core_stage_0,1374,209328.000785676
model_core,1375,209357.928185758
model_core_stage_0,1375,209357.928185758
model_core,1376,209387.855585841
model_core_stage_0,1376,209387.855585841
model_core,1377,209417.782985923
model_core_stage_0,1377,209417.782985923
model_core,1378,209447.710386005
model_core_stage_0,1378,209447.710386005
model_core,1379,209477.637786088
model_core_stage_0,1379,209477.637786088
model_core,1380,209507.565186170
model_core_stage_0,1380,209507.565186170
model_core,1381,209537.492586253
model_core_stage_0,1381,209537.492586253
model_core,1382,209567.419986335
model_core_stage_0,1382,209567.419986335
model_core,1383,209597.347386417
model_core_stage_0,1383,209597.347386417
model_core,1384,209627.274786500
model_core_stage_0,1384,209627.274786500
model_core,1385,209657.202186582
model_core_stage_0,1385,209657.202186582
model_core,1386,209687.129586665
model_core_stage_0,1386,209687.129586664
model_core,1387,209717.056986747
model_core_stage_0,1387,209717.056986747
model_core,1388,209746.984386829
model_core_stage_0,1388,209746.984386829
model_core,1389,209776.911786912
model_core_stage_0,1389,209776.911786912
model_core,1390,209806.839186994
model_core_stage_0,1390,209806.839186994
model_core,1391,209836.766587076
model_core_stage_0,1391,209836.766587076
model_core,1392,209866.693987159
model_core_stage_0,1392,209866.693987159
model_core,1393,209896.621387241
model_core_stage_0,1393,209896.621387241
model_core,1394,209926.548787323
model_core_stage_0,1394,209926.548787323
model_core,1395,209956.476187406
model_core_stage_0,1395,209956.476187406
model_core,1396,209986.403587488
model_core_stage_0,1396,209986.403587488
model_core,1397,210016.330987571
model_core_stage_0,1397,210016.330987571
model_core,1398,210046.258387653
model_core_stage_0,1398,210046.258387653
model_core,1399,210076.185787735
model_core_stage_0,1399,210076.185787735
model_core,1400,210106.113187818
model_core_stage_0,1400,210106.113187818
model_core,1401,210136.040587900
model_core_stage_0,1401,210136.040587900
model_core,1402,210165.967987982
model_core_stage_0,1402,210165.967987982
model_core,1403,210195.895388065
model_core_stage_0,1403,210195.895388065
model_core,1404,210225.822788147
model_core_stage_0,1404,210225.822788147
model_core,1405,210255.750188230
model_core_stage_0,1405,210255.750188230
model_core,1406,210285.677588312
model_core_stage_0,1406,210285.677588312
model_core,1407,210315.604988394
model_core_stage_0,1407,210315.604988394
model_core,1408,210345.532388477
model_core_stage_0,1408,210345.532388477
model_core,1409,210375.459788559
model_core_stage_0,1409,210375.459788559
model_core,1410,210405.387188641
model_core_stage_0,1410,210405.387188641
model_core,1411,210435.314588724
model_core_stage_0,1411,210435.314588724
model_core,1412,210465.241988806
model_core_stage_0,1412,210465.241988806
model_core,1413,210495.169388888
model_core_stage_0,1413,210495.169388888
model_core,1414,210525.096788971
model_core_stage_0,1414,210525.096788971
model_core,1415,210555.024189053
model_core_stage_0,1415,210555.024189053
model_core,1416,210584.951589136
model_core_stage_0,1416,210584.951589136
model_core,1417,210614.878989218
model_core_stage_0,1417,210614.878989218
model_core,1418,210644.806389300
model_core_stage_0,1418,210644.806389300
model_core,1419,210674.733789383
model_core_stage_0,1419,210674.733789383
model_core,1420,210704.661189465
model_core_stage_0,1420,210704.661189465
model_core,1421,210734.588589547
model_core_stage_0,1421,210734.588589547
model_core,1422,210764.515989630
model_core_stage_0,1422,210764.515989630
model_core,1423,210794.443389712
model_core_stage_0,1423,210794.443389712
model_core,1424,210824.370789794
model_core_stage_0,1424,210824.370789794
model_core,1425,210854.298189877
model_core_stage_0,1425,210854.298189877
model_core,1426,210884.225589959
model_core_stage_0,1426,210884.225589959
model_core,1427,210914.152990042
model_core_stage_0,1427,210914.152990042
model_core,1428,210944.080390124
model_core_stage_0,1428,210944.080390124
model_core,1429,210974.007790206
model_core_stage_0,1429,210974.007790206
model_core,1430,211003.935190289
model_core_stage_0,1430,211003.935190289
model_core,1431,211033.862590371
model_core_stage_0,1431,211033.862590371
model_core,1432,211063.789990453
model_core_stage_0,1432,211063.789990453
model_core,1433,211093.717390536
